,crop_time,image_time,human_len,ai_len,prob,similarity,correct
3492,1.477,6.481534468343848,14,13,0.9965762495994568,0.9629629629629628,0
3493,2.135,9.369042714904614,14,14,0.9164922833442688,0.7857142857142857,0
3494,1.014,4.4497467507790525,8,8,0.9529035091400146,0.0,0
3495,2.839,14.237855076261859,11,11,0.9995409846305848,0.9090909090909092,0
3496,2.437,12.221786833691494,9,9,0.9618091583251952,0.0,0
3497,1.873,9.393273179936056,20,19,0.9059981107711792,0.05128205128205128,0
3498,4.363,21.88086005555847,9,8,0.833145022392273,0.4705882352941176,0
3500,1.993,9.995084595628699,3,3,0.8736853599548341,1.0,0
3501,2.977,14.929938204308401,7,7,0.955780267715454,1.0,0
3502,1.718,8.663210227272728,7,7,0.9944012761116028,1.0,0
3503,4.387,22.121946022727272,7,7,0.9095813035964966,1.0,0
3504,1.991,10.03984375,7,7,0.925467014312744,1.0,0
3505,2.355,10.000217391304348,7,7,0.8678050041198729,0.5714285714285714,1
3506,1.225,5.201811594202899,4,4,0.5291364192962646,0.0,1
3507,1.138,4.832376811594203,5,5,0.7575566172599792,0.2,1
3508,0.94,3.991594202898551,6,5,0.4855969846248626,0.0,1
3509,1.563,11.084769620253164,12,10,0.9949103593826294,0.09090909090909093,0
3510,1.498,10.623790717299578,10,10,0.9574454426765442,0.9,1
3512,2.064,14.637853164556963,15,7,0.5836328268051147,0.2727272727272727,0
3513,1.358,9.630913080168774,12,12,0.8614053726196289,0.08333333333333333,0
3514,3.024,21.44615696202532,17,16,0.8974227905273438,0.9696969696969696,0
3515,7.094,18.20407361758828,7,6,0.9917100667953492,0.7692307692307693,0
3516,2.104,5.399121918720853,7,7,0.9999699592590332,1.0,0
3517,1.144,2.9356442371752167,15,15,0.9209981560707092,0.9333333333333332,0
3518,0.958,3.992747848043154,8,8,0.9990050792694092,1.0,0
3519,4.437,18.49250751750258,7,7,0.9999132752418518,1.0,0
3520,1.189,4.955508550441868,11,10,0.960096538066864,0.9523809523809524,0
3521,6.467,26.953131871915527,8,8,0.9964600205421448,1.0,0
3522,1.499,6.247525077470446,11,11,0.934029459953308,0.9090909090909092,0
3523,1.439,5.99745736256169,5,5,0.999900996685028,1.0,0
3524,1.437,5.989121772064732,10,9,0.9316232800483704,0.9473684210526316,0
3525,1.45,7.560961472894647,8,7,0.7437077164649963,0.9333333333333332,0
3526,1.306,6.810079781793386,6,6,0.9999882578849792,1.0,0
3528,2.687,14.011243777702012,7,6,0.9997678995132446,0.9230769230769232,0
3529,1.626,8.47870576201841,2,2,0.33811843395233154,0.0,0
3530,0.83,4.32799863620866,9,9,0.5511857867240906,0.6666666666666666,0
3531,2.027,10.569702693487898,10,10,0.670294463634491,0.6,0
3532,0.691,3.04578667225482,1,2,0.16616912186145782,0.0,1
3533,0.441,1.9438378038558255,1,5,0.26099976897239685,0.0,1
3534,0.406,1.7895649622799665,1,3,0.4040545225143433,0.0,1
3535,0.416,1.8336429170159259,1,3,0.4259020686149597,0.0,1
3536,0.432,1.9041676445934614,1,3,0.4539562165737152,0.0,1
3537,1.648,8.06439734334392,6,6,0.999472975730896,0.16666666666666666,0
3538,1.055,5.16258446433728,16,16,0.9490867257118224,0.875,0
3539,1.63,7.976315333525845,6,6,0.9278397560119628,0.8333333333333334,0
3540,1.201,5.877027432861681,5,5,0.994372010231018,1.0,0
3542,2.994,9.325936915887851,3,3,0.996817111968994,1.0,0
3543,1.081,3.367180295950156,4,4,0.8988440036773682,0.75,0
3544,5.085,15.839141355140187,8,8,0.8803867101669312,0.75,0
3545,1.112,3.4637414330218066,14,13,0.971182644367218,0.9629629629629628,0
3546,1.503,6.121513789581205,7,7,0.9989935159683228,1.0,0
3547,1.509,6.145950970377939,5,5,0.9999632239341736,1.0,0
3548,1.215,4.9485291113381,11,11,0.8794650435447693,1.0,0
3549,1.647,6.708006128702757,12,12,0.7496678829193115,1.0,1
3550,1.797,13.406079332917706,9,9,0.9639675617218018,1.0,0
3551,2.772,20.67982855361596,5,5,0.9998742938041688,1.0,0
3552,1.847,13.779092113466334,5,5,0.9965479969978333,1.0,0
3553,1.766,8.555230574079445,7,7,0.9998323917388916,1.0,0
3554,1.093,5.294941685995941,4,3,0.8946653008460999,0.8571428571428571,0
3555,1.4,6.782175993041461,14,13,0.997211217880249,0.9629629629629628,0
3556,1.242,6.016758988112498,15,15,0.9440007209777832,0.9333333333333332,0
3557,4.839,23.44210687880545,5,5,0.9999284148216248,1.0,0
3558,2.154,10.434862206436648,6,6,0.9995226860046388,1.0,0
3559,1.938,9.388469338938824,14,13,0.8134986758232117,0.6666666666666666,0
3560,3.562,17.25579349086692,18,15,0.8835989236831665,0.6666666666666666,0
3562,1.512,7.324750072484778,11,10,0.9660873413085938,0.8571428571428571,0
3563,2.768,13.409330820527687,16,15,0.9995570182800292,0.967741935483871,0
3564,3.086,14.949853653232822,19,15,0.7626774311065674,0.7647058823529411,0
3565,1.118,5.253720640086792,4,4,0.99037367105484,1.0,0
3566,1.919,9.017790615676702,8,8,0.9962329268455504,1.0,0
3568,1.611,7.570432872253865,5,5,0.9820467233657836,1.0,0
3569,2.08,8.845182724252492,4,4,0.8868955373764038,1.0,0
3570,1.419,6.034285714285714,5,5,0.929329514503479,0.0,0
3571,1.307,5.558006644518271,15,14,0.8222056031227112,0.06896551724137931,0
3572,1.183,5.030697674418605,10,9,0.9331510663032532,0.0,0
3573,1.227,5.2178073089701,7,7,0.999974012374878,1.0,0
3574,1.212,5.1540199335548165,14,13,0.9909327030181884,0.9629629629629628,0
3575,9.122,35.90990097594331,12,12,0.7570633888244629,0.75,0
3576,9.934,39.10644116367253,5,4,0.9980450272560121,0.8888888888888888,0
3577,3.732,14.69148766084416,16,12,0.4561113119125366,0.21428571428571427,0
3578,6.232,24.53305227823709,8,8,0.999948501586914,1.0,0
3579,3.154,12.416117921302915,16,14,0.9251301884651184,0.8,0
3580,4.72,16.756984700973575,8,8,0.9967116117477416,0.875,0
3581,4.449,15.794878164116827,7,7,0.8294233083724976,1.0,0
3582,2.539,9.013979694019472,7,2,0.3480068147182465,0.0,0
3583,1.039,3.6886667593880387,16,15,0.9062755703926086,0.0,0
3584,1.633,5.797490681502086,20,13,0.6370332837104797,0.4848484848484849,0
3585,1.182,5.771495705521474,7,6,0.896971583366394,0.7692307692307693,0
3586,1.518,7.412123926380367,7,7,0.9998390078544616,1.0,0
3587,1.34,6.542981595092026,6,6,0.9065406918525696,1.0,0
3588,1.121,5.473643558282209,8,8,0.999974250793457,1.0,0
3589,1.359,6.635755214723925,8,7,0.8765214681625366,0.8,0
3590,2.179,14.834401896706396,7,7,0.9999921321868896,1.0,0
3591,1.562,10.633931052159427,11,8,0.6515526175498962,0.7368421052631579,0
3592,2.253,15.338186082276044,18,13,0.5314025282859802,0.3870967741935484,0
3593,1.809,12.315480968858132,14,15,0.7651230096817017,0.8275862068965517,0
3594,2.939,15.28021020466174,5,6,0.7195613980293274,0.9090909090909092,0
3595,1.348,7.008412166003412,5,5,0.7908276915550232,1.0,0
3596,1.184,6.155756679931779,14,12,0.7318498492240906,0.6923076923076923,1
3597,1.565,8.13662094940307,8,8,0.9998924136161804,1.0,0
3598,1.071,5.893384016156953,14,14,0.9674316048622132,0.9285714285714286,0
3599,1.397,7.687261877284095,8,7,0.9269881844520568,0.9333333333333332,0
3601,2.53,13.921812848624738,7,7,0.8850456476211548,1.0,0
3602,1.512,8.320071552221581,6,6,0.9999825954437256,1.0,0
3603,2.416,13.294505866512791,11,10,0.9765797853469848,0.9523809523809524,0
3604,1.4,7.290465478456479,4,4,0.9954558610916138,1.0,0
3605,0.96,4.999176328084443,5,5,0.9967294931411744,1.0,0
3606,1.359,7.076958989444541,9,9,0.9998558163642884,1.0,0
3607,2.06,10.727399204014537,16,16,0.7721176147460938,0.875,0
3608,6.397,23.02397170159159,8,7,0.9226041436195374,0.9333333333333332,0
3609,3.497,12.58634188533153,4,5,0.8392748236656189,0.8888888888888888,0
3610,3.915,14.090800251951084,6,6,0.9999765753746032,1.0,0
3611,1.861,6.698078995882752,8,8,0.9977448582649232,1.0,0
3612,3.092,11.128672893750384,3,3,0.3970590531826019,0.3333333333333333,0
3613,1.435,5.1648271677011,3,3,0.6770296096801758,1.0,0
3614,2.011,7.237956400172065,5,5,0.99392968416214,0.8,0
3615,1.718,6.183395870460271,4,4,0.968827486038208,1.0,0
3616,3.344,12.03566693295643,17,15,0.9920664429664612,0.875,1
3617,3.191,11.484991980581333,11,10,0.9987609982490541,0.9523809523809524,0
3618,2.085,7.504295919621459,12,10,0.8004122376441956,0.8181818181818182,0
3619,1.757,8.95025072863332,6,6,0.9917925596237184,1.0,0
3620,2.988,15.221029696730996,5,5,0.9998310208320618,1.0,0
3621,1.813,9.23551768412761,6,6,0.9475116729736328,1.0,0
3622,1.377,7.014510673493502,10,9,0.964695394039154,0.9473684210526316,0
3623,3.611,18.394624576604958,16,14,0.9963918924331664,0.9333333333333332,0
3624,1.149,5.853066640409611,5,5,0.9986228346824646,1.0,0
3625,0.884,5.644396357012751,4,4,0.9997066259384156,1.0,0
3626,0.894,5.708246994535519,9,8,0.999882698059082,0.9411764705882352,0
3627,0.967,6.174356648451729,10,10,0.9978556036949158,1.0,0
3628,1.56,18.884501028184342,10,9,0.9983885884284972,0.9473684210526316,0
3629,6.149,74.43640821942664,6,6,0.9933909177780152,1.0,0
3630,3.519,42.599076357808144,10,10,0.999986469745636,1.0,0
3631,2.028,24.549851336639648,5,5,0.9999902844429016,1.0,0
3633,5.602,67.81472741018506,8,8,0.9811925888061525,1.0,0
3634,3.933,24.67864312672985,6,6,0.86771559715271,1.0,0
3635,2.663,16.709694036735716,9,9,0.998301088809967,1.0,0
3636,1.682,10.554151471944978,5,5,0.790605366230011,1.0,0
3637,1.184,7.429319466577203,6,6,0.9998750090599059,1.0,0
3638,2.461,15.442191898012243,14,13,0.9937010407447816,0.9629629629629628,0
3639,1.705,7.8621322757494445,6,5,0.9639260172843932,0.9090909090909092,0
3640,1.867,8.609150122477546,9,9,0.936293601989746,0.8888888888888888,0
3641,1.839,8.480035926746764,13,12,0.9398758411407472,0.8,0
3642,1.53,7.055168552432055,11,11,0.8319818377494812,0.9090909090909092,0
3643,1.632,7.52551312259419,11,10,0.8736948370933533,0.8571428571428571,0
3644,3.003,19.209809981960312,7,7,0.9992955923080444,1.0,0
3645,2.128,13.612546001202643,5,5,0.9999698996543884,1.0,0
3647,1.431,9.153925435959108,12,11,0.9482412338256836,0.8695652173913043,0
3648,1.309,14.396467035245333,8,7,0.9158942103385924,0.9333333333333332,0
3649,2.513,27.63813724948169,7,7,0.9312105178833008,1.0,0
3650,1.051,11.558966275051832,5,5,0.9999211430549622,1.0,0
3651,1.125,12.372823082239115,7,7,0.9997199177742004,1.0,0
3652,1.237,13.604606357982032,5,5,0.7747313380241394,1.0,0
3653,0.354,1.7239544191217344,1,12,0.3723812699317932,0.0,1
3654,0.311,1.5145475264035575,1,3,0.5082057714462279,0.0,1
3655,0.37,1.8018732629238463,1,3,0.19795756042003632,0.0,1
3656,0.407,1.9820605892162313,1,3,0.2603999972343445,0.0,1
3657,0.357,1.7385642023346302,1,5,0.20362253487110135,0.0,1
3658,2.223,8.750510943396225,9,9,0.9999764561653136,1.0,0
3659,2.025,7.9711132075471705,17,17,0.5055496692657471,1.0,1
3660,1.919,7.5538598742138365,12,12,0.9856993556022644,1.0,0
3661,1.783,7.018515974842768,9,9,0.973611295223236,1.0,1
3662,2.291,12.727523857024108,17,18,0.7755918502807617,0.8571428571428571,1
3663,2.227,12.371975394846219,6,6,0.9881720542907716,1.0,0
3664,4.43,24.61062011637573,7,7,0.9223626852035522,1.0,0
3665,1.544,8.577606650041561,5,5,0.9995805025100708,1.0,0
3666,2.651,14.727483956774732,13,12,0.999770164489746,0.96,0
3667,2.52,13.999720698254363,16,17,0.7815192341804504,0.8484848484848485,1
3669,2.462,9.24298899408284,8,10,0.4873357713222504,0.0,0
3670,3.212,12.058684260355028,11,12,0.7304467558860779,0.6086956521739131,0
3671,5.466,20.520787100591715,10,11,0.3362801074981689,0.09523809523809523,0
3672,3.319,12.460390118343195,5,5,0.6779581308364868,1.0,0
3673,2.441,9.164149526627222,6,6,0.9721131324768066,1.0,0
3674,1.711,7.056556773044788,5,5,0.5444463491439819,0.8,1
3675,0.931,3.8396577181208063,4,3,0.4273014664649963,0.2857142857142857,1
3676,3.452,14.236840432817422,5,4,0.43560755252838135,0.2222222222222222,1
3677,1.207,4.977945076016984,4,4,0.4329349398612976,1.0,1
3678,2.399,10.623463317911432,11,10,0.9446630477905272,0.9523809523809524,1
3679,1.588,7.032121612690021,11,10,0.9478837847709656,0.8571428571428571,0
3680,2.335,10.340052875082618,8,8,0.9874496459960938,1.0,0
3681,2.42,10.71645736946464,17,16,0.9500253796577454,0.9696969696969696,0
3682,4.875,21.587904824851293,12,12,0.7779474258422852,1.0,1
3683,1.757,5.379094649664782,4,4,0.9999594688415528,1.0,0
3684,7.909,24.2135797291968,9,9,0.9998123645782472,1.0,0
3685,1.49,4.561668200341791,13,13,0.9526699781417848,1.0,0
3686,1.613,4.938235441041146,6,6,0.9211549758911132,1.0,1
3687,2.445,7.48542197975549,12,12,0.8806438446044922,1.0,1
3688,1.841,29.7442866737363,4,4,0.9711223244667052,1.0,0
3689,1.067,17.239084128667375,5,5,0.9999727606773376,1.0,0
3690,1.698,27.433893955461294,5,5,0.9995798468589784,1.0,0
3691,1.052,16.996735242135035,20,17,0.9826605916023254,0.9189189189189191,0
3692,1.892,7.173420968842392,7,7,0.9999459981918336,1.0,0
3693,4.883,18.513644075506022,5,5,0.9995074272155762,1.0,0
3694,2.224,8.43218194223334,8,8,0.99998676776886,1.0,0
3695,2.147,8.140240391175801,5,5,0.9999839067459106,1.0,0
3696,2.045,7.753512622242438,14,13,0.97211754322052,0.8888888888888888,0
3697,2.507,5.338075609756097,7,7,0.950943112373352,1.0,0
3698,1.814,3.8624926829268293,6,6,0.98447984457016,1.0,0
3699,1.419,3.0214317073170727,5,5,0.9998978972434998,1.0,0
3700,6.513,36.496625899669894,5,2,0.4556834697723389,0.0,0
3701,5.197,29.122211699767306,6,6,0.9962581396102904,0.8333333333333334,0
3703,2.452,13.740169922614857,7,7,0.9634338617324828,1.0,0
3704,2.875,16.110517344012123,6,6,0.9190150499343872,1.0,0
3705,4.379,24.53841928675794,6,6,0.9333505630493164,1.0,0
3706,2.12,11.879755398019373,4,4,0.9998610615730286,1.0,0
3707,2.136,11.969413929325182,11,12,0.33046266436576843,0.7826086956521741,0
3708,2.551,14.29493208506954,5,5,0.9750515222549438,0.8,0
3709,2.241,12.557798041019536,11,10,0.9174906015396118,0.9523809523809524,0
3710,2.098,10.371522883858267,8,8,0.998824417591095,1.0,0
3711,1.779,8.794537278543306,5,5,0.9969879388809204,1.0,0
3712,2.026,10.015588828740158,7,7,0.95212322473526,1.0,0
3713,2.225,10.99935100885827,16,16,0.9097740650177002,1.0,1
3714,0.728,3.973308962264151,1,10,0.3671787679195404,0.0,1
3715,0.664,3.6240070754716984,1,14,0.35132357478141785,0.0,1
3716,0.655,3.5748864976415087,1,9,0.2491595298051834,0.0,1
3717,0.728,3.973308962264151,1,7,0.3591829836368561,0.0,1
3718,0.617,3.367488502358491,1,5,0.2333633154630661,0.0,1
3719,3.465,22.843181735574742,3,3,0.9981799125671388,1.0,0
3720,1.263,8.326389186733302,4,4,0.9998289942741394,1.0,0
3721,1.311,8.642831531122217,5,5,0.9741721153259276,1.0,0
3722,1.199,7.9044660608814175,15,15,0.9793977141380309,0.9333333333333332,0
3723,1.628,10.732669513857338,12,11,0.9993525743484496,0.9565217391304348,0
3724,1.203,7.93083625624716,8,8,0.9998589754104614,1.0,0
3725,0.936,6.1706257155838244,6,6,0.99985933303833,0.8333333333333334,1
3726,1.719,7.948487209302325,4,4,0.9725480675697328,1.0,0
3727,2.136,9.876654263565891,19,18,0.9666092395782472,0.972972972972973,0
3728,1.871,8.651320284237727,7,7,0.9999935626983644,1.0,0
3729,2.014,9.312538242894055,6,6,0.4314543306827545,1.0,1
3730,2.78,9.180306314116457,9,9,0.9993040561676024,1.0,0
3731,2.532,8.36134373645427,4,4,0.9999896287918092,1.0,0
3732,2.103,6.944670567837018,6,6,0.9666242003440856,1.0,0
3733,2.167,7.156015749169195,4,4,0.9995888471603394,1.0,0
3734,2.437,8.047628232914319,5,5,0.7725006937980652,1.0,0
3735,1.823,6.020035399508742,10,9,0.951146364212036,0.9473684210526316,1
3736,1.879,3.9133883724157066,4,4,0.998332142829895,1.0,0
3737,2.003,4.171642847231858,8,8,0.9995237588882446,1.0,0
3738,1.526,3.178196198140697,4,4,0.9754561781883241,1.0,0
3739,1.675,3.488518107395588,7,7,0.999933898448944,1.0,0
3740,1.296,2.6991758013042872,7,7,0.9999468326568604,1.0,0
3741,1.704,3.5489163313445258,7,7,0.9802149534225464,1.0,0
3742,1.449,3.0178285000693768,5,5,0.9941517114639282,1.0,0
3743,1.311,2.730416261967532,11,11,0.9905211925506592,1.0,0
3744,1.571,3.271917580130429,7,7,0.919645130634308,1.0,0
3745,1.212,3.5516143840856924,7,11,0.7166959047317505,0.1111111111111111,1
3746,0.975,2.857115531752104,4,7,0.8331796526908875,0.0,1
3747,1.522,4.460030604437643,8,10,0.9462992548942566,0.0,1
3748,1.003,2.9391660290742156,4,9,0.9497390389442444,0.0,1
3749,0.991,2.9040015302218816,4,3,0.9123640060424804,0.0,1
3750,0.832,2.4380719204284618,4,3,0.6990015506744385,0.0,1
3751,2.386,12.08290652519894,10,10,0.7485162019729614,1.0,1
3752,1.629,8.24939427055703,7,7,0.9950588345527648,1.0,0
3753,2.585,13.090659416445625,18,17,0.6955651044845581,0.6285714285714286,0
3754,2.825,14.306039787798408,7,7,0.9995635151863098,1.0,1
3755,0.91,4.102714331413948,6,6,0.623127281665802,0.0,0
3756,2.066,9.31451407549584,4,4,0.9943572878837584,1.0,0
3757,2.112,9.521904030710171,4,4,0.999076008796692,1.0,0
3758,1.164,5.247867562380038,17,16,0.9614187479019164,0.9696969696969696,0
3759,1.144,7.95466412940057,12,13,0.9415605068206788,0.96,0
3760,1.245,8.656955280685063,11,11,0.9263077378273009,1.0,0
3761,0.764,5.312380589914367,8,8,0.9371047616004944,0.0,0
3762,1.559,9.899168302435479,6,6,0.928595244884491,0.8333333333333334,0
3763,1.173,7.448187568157033,5,4,0.8097308874130249,0.4444444444444444,0
3764,1.67,10.603984005816066,8,8,0.9994045495986938,1.0,0
3765,1.1,6.984660123591421,11,11,0.8736178874969482,0.0,0
3766,2.61,7.910302730754973,7,7,0.9879058599472046,1.0,1
3767,1.831,5.549334980847647,5,5,0.7659839391708374,1.0,0
3768,1.558,4.721935499814656,10,10,0.9918851852416992,1.0,0
3769,2.094,6.3464267885827255,13,13,0.9330166578292848,1.0,0
3770,1.8,6.28574811306793,6,6,0.9618155360221864,1.0,0
3771,1.497,5.227647180701495,4,4,0.937649130821228,1.0,0
3772,3.46,12.082604706230576,4,4,0.9817577600479126,1.0,0
3773,2.501,7.264266212392447,5,5,0.9999648928642272,1.0,0
3774,6.265,18.196972339319743,6,6,0.96853107213974,1.0,0
3775,2.81,8.161770514523301,7,7,0.9998135566711426,1.0,0
3777,1.867,8.708845518807081,17,16,0.9209243059158324,0.9696969696969696,0
3778,6.496,30.3013714462618,7,6,0.9335442781448364,0.9230769230769232,0
3779,1.577,7.356105722098962,9,11,0.8905709385871887,0.9,0
3780,1.462,6.819674423404366,7,7,0.9998379945755004,1.0,0
3781,1.578,7.360770342087611,16,15,0.9977871179580688,0.967741935483871,0
3782,1.079,5.033124967751922,14,13,0.9144327044487,0.8888888888888888,0
3783,1.735,8.093115680305454,15,15,0.9017454981803894,0.9333333333333332,1
3784,1.181,5.508916206594087,4,4,0.8287829160690308,0.25,0
3785,1.034,4.823217068262731,7,7,0.9997473359107972,1.0,0
3786,2.786,13.859622433173136,8,7,0.9999165534973145,0.9333333333333332,0
3787,2.923,14.54116165547921,11,10,0.9669361114501952,0.9523809523809524,0
3788,5.728,28.495304126782383,9,9,0.999500572681427,1.0,0
3789,2.517,12.521417682805735,4,4,0.9318349957466124,1.0,0
3790,2.534,12.605988243237872,6,6,0.9891244173049928,1.0,0
3791,3.926,19.53082472097549,10,9,0.9981035590171814,0.9473684210526316,0
3792,2.742,13.640733923819358,12,12,0.9863317012786864,0.9166666666666666,0
3793,2.021,10.053947213726817,11,9,0.962895691394806,0.9,0
3794,2.348,19.602146411402547,5,5,0.7509552836418152,0.4,0
3795,4.812,40.1727123218352,11,8,0.6332547068595886,0.631578947368421,0
3796,2.113,17.640262081470862,6,6,0.8777796030044556,1.0,0
3797,2.471,20.629005018132748,12,12,0.987581431865692,0.08333333333333333,0
3798,2.63,21.956407607320568,7,7,0.996202290058136,1.0,0
3799,2.383,19.89434194990301,5,5,0.9999207854270936,1.0,0
3800,1.877,15.67002930758202,6,6,0.9999880194664,1.0,0
3801,2.551,21.29688053470524,5,5,0.9999704360961914,1.0,0
3802,2.529,21.113214767647804,1,1,0.4589436948299408,0.0,0
3803,1.219,4.197015898825655,7,7,0.9992529153823853,1.0,0
3804,1.449,4.98890569105691,5,5,0.9999748468399048,1.0,0
3805,1.357,4.672149774164408,12,12,0.9214047789573668,1.0,1
3806,1.51,5.198928635953026,8,8,0.9350988864898682,1.0,1
3807,1.873,5.27579742859947,8,8,0.9999392032623292,1.0,0
3808,1.814,5.109608401217001,8,8,0.9894695281982422,1.0,1
3809,1.906,5.368750613406613,7,7,0.9992439746856691,1.0,0
3810,2.555,7.196829914613799,6,6,0.9567840099334716,1.0,1
3811,2.041,5.749013642163118,4,4,0.8628294467926025,1.0,0
3812,3.219,18.919360430627265,7,7,0.9993747472763062,1.0,0
3813,1.92,11.284613863561463,4,4,0.9996541738510132,1.0,0
3814,1.84,10.814421619246405,7,7,0.9600710868835448,1.0,0
3815,2.124,12.48360408656487,13,13,0.7465001940727234,0.7692307692307693,0
3816,1.768,4.461779661016949,4,4,0.8841150403022766,1.0,0
3817,1.558,3.931817144719687,19,19,0.8034408688545227,1.0,1
3818,1.586,4.002478813559321,5,5,0.9999957084655762,1.0,0
3819,1.224,3.0889243807040416,11,11,0.9617102742195128,1.0,0
3820,2.363,11.730014452576327,3,3,0.8946943283081055,0.3333333333333333,0
3821,1.386,6.8801523619427805,5,5,0.9943742752075196,0.8,0
3822,1.764,8.756557551563539,1,1,0.963455080986023,1.0,0
3823,2.25,11.169078509647374,10,9,0.9258249402046204,0.9473684210526316,0
3824,1.283,6.36885676794559,2,2,0.9797906875610352,1.0,0
3825,1.533,7.609865491239742,6,5,0.5978979468345642,0.0,0
3826,1.391,6.904972536408664,5,5,0.9884193539619446,1.0,0
3827,2.39,11.864043394692096,10,10,0.7364720702171326,1.0,0
3828,2.446,12.142029348709988,7,7,0.9989476799964904,1.0,0
3829,2.294,11.387496044947142,11,10,0.998058021068573,0.9523809523809524,0
3830,2.501,12.4150512678347,18,17,0.9972102046012878,0.9714285714285714,0
3831,4.442,22.050242995490503,2,2,0.9945528507232666,1.0,0
3832,1.011,5.018639277001553,7,7,0.9999797344207764,1.0,0
3833,1.671,10.507992972707958,7,7,0.9995734095573424,1.0,0
3834,1.075,6.76007926131721,5,5,0.9998968243598938,1.0,0
3835,1.741,10.948184180421638,11,11,0.8309916257858276,1.0,1
3836,1.632,10.262743585553197,16,16,0.7009154558181763,1.0,1
3837,1.389,10.561511474054162,8,8,0.9983186125755309,1.0,0
3838,0.978,7.43639900764937,9,8,0.9821451902389526,0.8235294117647058,0
3839,1.059,8.052297084970022,11,11,0.9197169542312622,0.9090909090909092,0
3841,1.123,8.53893260285301,6,6,0.9996747970581056,1.0,0
3843,0.392,1.6798494623655915,1,4,0.6950492858886719,0.0,1
3844,0.32,1.371305683563748,1,4,0.15940067172050476,0.0,1
3845,0.438,1.87697465437788,1,2,0.35683223605155945,0.0,1
3846,0.38,1.6284254992319507,1,3,0.4821631014347077,0.0,1
3847,0.592,2.536915514592934,1,3,0.4933823049068451,0.0,1
3848,0.482,2.065529185867896,1,9,0.3261041641235352,0.0,1
3849,1.259,7.887452724029092,11,11,0.9655141234397888,0.9090909090909092,0
3850,1.199,7.511561410731438,8,8,0.3222399950027466,0.625,0
3851,1.052,6.590627693152189,9,9,0.9999934434890748,1.0,0
3852,1.376,8.620440784959516,4,4,0.9999617338180542,1.0,0
3853,0.927,5.807520790448744,10,9,0.9490214586257936,0.9473684210526316,0
3854,0.748,4.686111705777412,10,9,0.9965723752975464,0.9473684210526316,0
3857,1.024,6.415211746946618,3,3,0.995933711528778,1.0,0
3858,0.848,5.312597227940167,14,12,0.9978920221328736,0.9230769230769232,0
3859,1.407,8.814651296829972,12,10,0.9966428875923156,0.9090909090909092,0
3860,1.472,9.221866886235764,7,8,0.9891396760940552,0.9333333333333332,0
3861,4.073,29.23170114500145,15,13,0.4405288696289063,0.2857142857142857,1
3863,1.405,10.083609160011548,13,12,0.9698826670646667,0.96,0
3864,1.979,14.203176176272493,5,5,0.9999240040779114,1.0,0
3865,1.29,9.258260367555083,14,12,0.9087037444114684,0.9230769230769232,0
3866,0.776,4.050113682651361,5,4,0.5545986294746399,0.6666666666666666,1
3867,1.203,6.27872005184225,6,6,0.8830794095993042,1.0,1
3868,2.469,12.886250879466765,8,8,0.7266854047775269,0.875,1
3869,0.953,4.973915386039622,8,8,0.3704027533531189,0.5,1
3870,1.896,8.705652401875716,12,12,0.993270993232727,0.08333333333333333,0
3871,3.089,14.183417863604474,3,3,0.9593467712402344,1.0,0
3872,2.96,13.591102905881918,9,9,0.9940345883369446,0.8888888888888888,0
3873,4.963,22.788055311449984,6,7,0.9938092231750488,0.9230769230769232,1
3874,2.052,9.42194025772625,5,5,0.9998294115066528,1.0,1
3875,3.165,14.532378613890632,1,1,0.5634273886680603,0.0,0
3876,2.458,11.28612531846546,6,6,0.9999395608901978,1.0,0
3877,3.274,15.032861795222097,5,5,0.9999578595161438,1.0,0
3878,3.226,14.812465531883468,7,9,0.6898087859153748,0.5,1
3879,2.315,22.450750607203762,3,3,0.9219304323196412,0.0,0
3880,9.641,93.49792077928787,9,9,0.9869794845581056,1.0,0
3881,4.448,43.13647460079582,7,7,0.9999231100082396,1.0,0
3882,2.947,28.579854012712524,8,8,0.8552147746086121,1.0,0
3883,4.778,16.36665933419598,6,6,0.9937555193901062,1.0,0
3884,2.233,7.648964063051405,6,6,0.9993736147880554,1.0,0
3885,2.039,6.984432478531938,4,4,0.991912841796875,1.0,0
3886,1.908,6.535702387954357,4,4,0.8491862416267395,1.0,0
3887,3.856,13.20842159745912,12,12,0.9577824473381042,0.9166666666666666,0
3888,2.188,7.494820138807198,13,12,0.9522401690483092,0.96,0
3889,1.678,6.327437877901308,7,7,0.9993569850921632,1.0,0
3890,1.666,6.282188024185683,15,15,0.9627957940101624,1.0,1
3891,1.783,6.723374097913011,11,11,0.9997093081474304,1.0,0
3892,2.849,15.55847183741818,5,5,0.9999136328697203,1.0,0
3893,2.007,10.96028535545745,5,5,0.9994519352912904,1.0,0
3894,1.965,10.730922134267011,14,14,0.7583920359611511,1.0,1
3895,1.633,8.917860481047345,4,4,0.8724515438079834,1.0,0
3896,2.232,12.189016897549093,17,17,0.8055797219276428,0.8235294117647058,0
3898,2.713,14.322385678945405,7,7,0.9997730255126952,1.0,0
3899,1.542,8.140478701413127,19,15,0.8193139433860779,0.7058823529411765,0
3900,1.371,7.237740790945136,13,12,0.9289557337760924,0.8,0
3901,1.573,8.30413294249212,5,5,0.9992982149124146,1.0,0
3902,1.93,10.18879629943407,6,6,0.9998850226402284,1.0,0
3904,2.38,12.564422379613001,8,7,0.9636530876159668,0.9333333333333332,0
